ID_Credito,ID_Credito_original,ID_Tienda
79dfdb,ca2ac805-6c7e-400e-9b63-90ccde79dfdb,
e425b4,e239d6f3-5d4b-4598-bd57-0bb00ee425b4,
8c183d,f0ac617d-ff99-4278-8dd8-8be79f8c183d,
97a91d,fc2d396e-2c6e-40dc-b822-cbab4297a91d,
943db7,0535f28c-62ae-49ac-af2c-7a4d58943db7,
6f63d8,09b4fe9d-4bbe-4612-bff5-9769586f63d8,
853cbb,100c443c-12e4-4dda-a58d-e998bf853cbb,
18ebc5,25e5eeb7-dc03-4acc-99a1-fde53218ebc5,
b3c8ae,29102a65-1039-4206-b0b7-80da6eb3c8ae,
bc85e3,3d7b80d1-9bc6-45e5-91d6-cfb83ebc85e3,
8e4760,5c6ddb29-ed74-46c0-97b6-efcbe38e4760,
892ce1,6781b0e2-8d70-4783-ae3b-7eb59b892ce1,
87aa7e,76466bf8-e110-440f-8230-e5c0e487aa7e,
16956c,77ac5cc4-8edf-46a7-a52c-884def16956c,
d813e2,7c55c26c-3cee-48d7-ab06-38da21d813e2,
d3a4d1,7e98ffb7-15f0-42bb-89ec-ab79f2d3a4d1,
c20464,7f490844-ce74-46c6-9aaf-5cbbcbc20464,
fc0665,8305b79c-77a8-4240-8ae7-550e49fc0665,
3967cb,884fcd13-df79-43d0-b95c-aa40993967cb,
2c76a1,89b9998f-2fa2-4895-abc6-c5fa862c76a1,
11d20c,8e4aed2d-609d-46c5-badf-d18e6111d20c,
8f0172,a329d774-ca8c-41fe-b279-e9c8988f0172,
97d332,d1a54051-8bd6-4576-ab3f-6ed3f097d332,
36940d,d1cfc7da-d7b0-4e1e-8804-c219e136940d,
8648d8,d4de53d6-4c7f-4be4-96f1-a062208648d8,
7ae92f,e448d0a8-d9c6-4526-9a88-9d16a17ae92f,
6c2a32,e5166b39-44f5-4ebe-b16a-1913bc6c2a32,
18bb46,e543fed8-15ec-4d5e-b4f2-557d8a18bb46,
6b9b67,e62d487e-bae4-4ed7-8586-3f9ace6b9b67,
7131f9,ea4c867e-b3f9-47dd-9451-66467d7131f9,
5b68d3,eb19a8d9-142a-47db-a686-fd24ff5b68d3,
f1b759,0811d3e1-97d8-4fd0-a2a8-5af36df1b759,
446c7f,14d18ab6-c74a-4806-b071-bd894d446c7f,
573a20,17546396-aa1a-4616-b827-ed8f5d573a20,
e9ec89,282c9c3f-6a19-4658-b830-972575e9ec89,
99a9df,3e86997c-0452-4ee4-a657-97872d99a9df,
ceff37,435b70a7-7734-4887-b981-9ffb74ceff37,
02c229,49d0596a-8d24-417c-8368-1f4cb402c229,
664908,6eed3776-010f-492a-9066-04e752664908,
21045f,7bb26cde-9f15-4978-aa46-a8d85721045f,
b98e08,7f3982e4-5b2a-410c-acd9-0c29f1b98e08,
6befb2,8aecd66a-2726-4eb1-b65b-d3ef896befb2,
961a49,aa1beebb-12f5-4555-9cb0-7d6482961a49,
3d2b22,aa5d9b5b-344d-4afb-b833-d93fea3d2b22,
3862cc,bd99b6ae-0819-4215-bf5f-98d2453862cc,
92734b,cc3a7a35-0b63-48dc-a07e-e8b1a992734b,
0b5f28,db75e26b-97fc-4582-9b49-ac16290b5f28,
bf153c,ffec427b-446a-4768-b9f4-d1ad4bbf153c,
58fad5,2a910be5-5411-476b-a127-6d457a58fad5,
fa3062,428eaa3b-d583-4d2a-ac53-e053eafa3062,
321b74,05f2217e-c2ad-41e7-a77b-ac8c28321b74,
5e0b76,060ef736-e24d-45ce-b114-1fa7995e0b76,
55baa4,1f11d291-8bef-408f-af02-fe1dca55baa4,
96f4d4,26ea3326-b23a-4a92-914b-489dba96f4d4,
80d02b,3b4fb7db-8938-4749-bed6-a569ff80d02b,
47f654,54ccf882-de06-4c8a-896d-b8bceb47f654,
709e16,618e23eb-ba80-450c-94d2-264283709e16,
08d6bb,62040adb-2951-4c09-8530-621d6208d6bb,
89ae6a,7ad5a085-9ab0-4e18-958a-1b2fc089ae6a,
a806e8,8fe8a4bf-7aad-4bc4-ab4b-cb151ba806e8,
9d4755,9d742b5f-2b6d-435f-9042-eb420d9d4755,
9f2e45,a6939bed-ef13-4fc4-a3e7-5d5c529f2e45,
22ed58,b05deaba-d7e8-4b81-98c2-0033fa22ed58,
5f3157,b838a408-3ca5-42b9-aad9-d9d1065f3157,
3d5681,c55f28fa-a289-41d1-bd43-0014533d5681,
83ca8b,d7da6698-f087-4692-a1ce-f2d61283ca8b,
981f59,eb958c91-ad99-4c91-b348-ed2c72981f59,
b18400,f7911440-e431-48ad-9962-a25436b18400,
486bf2,fa7034bf-6969-421f-ada5-202359486bf2,
0aa601,02d72967-1a6c-4e49-884b-6f05a90aa601,
6b0e39,19ee1d2b-17c6-4dd2-9364-2bee646b0e39,
5499d4,2ae868c8-2087-4ac7-8c95-c1e8d85499d4,
ef34cb,379485fb-8e93-458e-aa8f-e54f1bef34cb,
bb2ae1,3be6fe9b-efa3-4618-886f-6aed44bb2ae1,
c7a250,3fabc3c7-b9a9-4885-b536-ade9c3c7a250,
df55e0,43d0e90e-2c6e-4f4d-aebd-0e98a6df55e0,
0442cc,53247ee4-86a1-4766-af80-4f1e860442cc,
e00a5a,5433204c-8d7e-47db-a22f-55272ce00a5a,
fa46eb,6897f6cb-e3f4-4455-b192-51fe8efa46eb,
ec43d4,710519d2-cd8c-455c-a4dc-fb0b41ec43d4,
f216c9,89452373-6326-4a1a-b6e4-797f07f216c9,
cb9cb4,a01434fe-2880-4518-a206-2e9444cb9cb4,
7ed2e2,a469b99c-9382-4c34-aedb-7289e77ed2e2,
28b062,b18c13d2-2213-4991-9a73-cfda4728b062,
e7f826,b20290cd-61ec-4461-be89-8c3c1ce7f826,
c596f8,c0fb680a-5a6a-4bb5-9b39-5508fbc596f8,
d15423,da90d378-2b9f-4336-9285-c20111d15423,
b40342,daf79683-e1fc-44b5-b190-205427b40342,
7e5882,ef897a1d-e45d-43fb-a509-659d897e5882,
140a9f,f726be57-22a1-4849-b81e-a41333140a9f,
d2ed4b,ff2b8711-2563-463c-bb44-4629b2d2ed4b,
991a29,23918b8d-b3fa-4375-be0b-8deed1991a29,
4c58c5,6692ce47-4b37-4669-8bcb-0806e74c58c5,
3836a0,8056ddb3-937f-4f24-981b-8309543836a0,
b48d4b,82d8132a-2f5c-4c5e-9244-cfd3e8b48d4b,
de42bf,9c2a2295-b395-4697-9a55-04e8c0de42bf,
8a85e6,a12941a2-a848-4ad7-84db-90c2f38a85e6,
8b8614,ab400818-ee28-4270-a7a4-b1aa448b8614,
6df653,bc8736ec-df73-4b34-8eaf-bee6e36df653,
f4d5d2,bf3a812b-1c28-4d76-a2a0-6808f1f4d5d2,
34e6e1,dee4fba6-d521-4682-85dd-fb609434e6e1,
6181d1,e6ad686e-29f9-40c9-b9c3-f480e06181d1,
328333,e7b640c7-b327-4565-a9d4-67bebe328333,
90a894,ebe9f369-d832-4c7f-ae9e-130a9c90a894,
596aa5,effee448-3c0a-4496-ab39-f564ff596aa5,
e8deb5,f2b6838d-b314-48d8-b9c4-34cc8ce8deb5,
d90916,0268c63c-20aa-46d2-8779-29ff22d90916,
01140f,0c4ebec2-c0d0-4aae-bdd1-b216bc01140f,
918ebe,149b7834-f169-489f-8afb-80e934918ebe,
e6bddf,1a6d1ff9-9278-4095-b9df-42284ee6bddf,
829e09,29726caa-97b7-4970-a8f9-970072829e09,
cb88e9,39d77858-2e95-409a-a469-3b2715cb88e9,
d9c26a,4396f421-b94a-4c14-830e-61a1bad9c26a,
671b67,506c37f6-32d9-4d27-9943-6bf356671b67,
07c346,58cac913-283d-44e0-a332-19b74907c346,
051b20,5a7ebfc2-ce1a-4042-88c6-67dd31051b20,
914a7c,5e2ffbc3-62ce-410b-a770-bf5c0e914a7c,
295174,5ee2cef4-ec34-4fb1-b13e-250008295174,
2ef16a,625996c2-e2a9-4bc8-a05f-7322502ef16a,
ac0460,6a337f79-7109-4e61-a929-3ff239ac0460,
4a6f3f,6da171ef-3db4-48a4-a8dc-cdbf5e4a6f3f,
24bc8a,6ed36c59-3d2e-40b9-8b78-5ba40424bc8a,
1f87dc,8143e1f5-b747-4223-a2db-46488c1f87dc,
3cb6e3,8a5664c7-2535-4870-8e6d-dc15653cb6e3,
cc62e1,8c624e21-d55d-4038-a68e-9b239fcc62e1,
fc9a20,a0d0bb11-1bbf-4e86-8919-6cd0bcfc9a20,
681ec4,a3f59176-3d96-4b63-94c5-9b90a2681ec4,
becd80,a46f34f1-4747-4ae0-9b28-f1eb9cbecd80,
e14e52,ab1802b7-ca32-4984-b0f1-387943e14e52,
37aef4,afa5e11f-556e-4b3c-b418-e53e5037aef4,
f9bd02,b6fcece1-34e4-4844-b9be-0ac3eaf9bd02,
e10d97,bd1e36b2-ae29-4efc-804b-23fe0be10d97,
3ef057,bf1cf89c-a786-43a2-ba11-b409623ef057,
d5fe8d,d57c4d45-2b25-4854-b3ca-3d51b5d5fe8d,
a1eb12,de07d077-f9e0-4ba1-935b-8ac5efa1eb12,
7cfe61,fb2a739a-9e9d-4f6f-956a-f821b07cfe61,
e4da7f,fe1afcdb-dced-4f3e-bccb-178440e4da7f,
bd0cd6,00f9411b-9ed9-4efb-9f92-60e822bd0cd6,
4906f2,03d77162-fc3c-4987-a74a-5626c04906f2,
ee99eb,07762f58-33d9-497f-99a7-4f0696ee99eb,
7f50ab,0f0c21e9-d847-4536-91b2-6cd1207f50ab,
4af911,13e1ce7f-894a-41b9-8169-a9b1894af911,
91bd4f,71a7cb88-5453-4925-bf1e-4c787791bd4f,
5d7958,96be0913-59cf-457b-95b6-6fc4685d7958,
f2afce,a710bbfa-8b84-4c4f-a753-058c8cf2afce,
3176e1,b794fce0-b1ef-4b55-a8da-48c0f03176e1,
fb84a9,bf319a76-8cbf-4df8-8a63-bf8815fb84a9,
4200a1,f0ccf5c1-cf91-4812-90cd-9e71504200a1,
659492,08b93a08-9048-412d-97cc-ae3c52659492,
9613ad,12692e49-8b4d-46d2-87d9-8023b49613ad,
b3eda0,13e31333-67b7-4048-a6de-710265b3eda0,
31ea76,223ecea7-f59f-4f3e-9e6c-a3014231ea76,
0e6dbe,2dc9aabf-04cb-4b6e-b21f-8297740e6dbe,
b0e66f,2f52df3c-4dfc-47d8-b2d2-4ca0a4b0e66f,
0a33de,2fbd4658-a96d-422e-b75c-1d79970a33de,
074773,318e9ba8-252b-4ce3-8a11-23c323074773,
7e36d1,5022876d-f74a-478b-815c-663c6b7e36d1,
91b08c,7040b935-64cd-4da4-933f-2f8b3a91b08c,
2bcc03,7720d6bc-1b83-427d-88f3-a449162bcc03,
01d977,791ef252-0c69-4e03-96e8-33940301d977,
0f0cb0,7b89c986-b3bf-4aad-bbd5-8c964c0f0cb0,
48fd4d,9f60c303-5953-4834-a0f8-ec2cdc48fd4d,
825a95,a223c6ed-64e5-4736-9214-568d6c825a95,
01285f,a463a1a5-73c1-4c90-bfb9-9477a501285f,
89819a,a8248037-0519-40d6-b900-afa79e89819a,
83b78c,b1a2675c-fdea-427e-9cbe-fd8db983b78c,
5a7365,b697222b-bc29-44e4-9795-4f7a865a7365,
4c092f,ca447418-5555-44f6-bb72-b519944c092f,
1c5348,dd049cc8-20c7-4882-bc99-15d01c1c5348,
50b9ad,ea6c4d70-5be5-4e37-b483-245e8450b9ad,
375d22,ece7e1f1-df64-4dba-ad66-cd3d3c375d22,
3b3ea4,f7f5f2d3-df31-4433-85fc-f2f5663b3ea4,
abc691,1073609d-7721-46a6-aae8-ba32bcabc691,
ce8524,1c246238-4f8d-4795-b5c9-cba1afce8524,
60f80c,2749cea6-2d8a-4de3-8ded-c396ed60f80c,
d3a446,30de4612-8b48-467f-afea-de97edd3a446,
6c9a49,3731d294-c4e7-498e-9fc3-54619f6c9a49,
999167,3d311ad8-66bd-45b9-9b6b-1b740b999167,
cf2bcb,49f1f6f2-4ac0-4d35-a553-9f619acf2bcb,
cc4c94,4ef938ec-2489-4b5f-9d87-f09056cc4c94,
a6af0f,76aca1ea-1d17-4490-903b-b4c424a6af0f,
b09a65,98308f3c-ec22-4ad7-b395-25cecfb09a65,
ce7292,b5a8dc66-50c0-4ed4-8c7e-8324fcce7292,
f68d89,c795b120-5325-4662-8f9f-d60407f68d89,
f64aa9,d1ee5ee5-8333-4ded-bfbe-c3c649f64aa9,
c7171d,deb1e3c0-0d98-48f5-b143-b9cd7dc7171d,
35e386,ea3ab0f8-2033-40c2-bec2-beb68635e386,
717215,ecc7132a-94a3-41ce-9611-d34305717215,
b71299,f956998c-316c-4add-86d7-122a6db71299,
a86ffd,01764834-fe82-4b11-b23f-43cb74a86ffd,
e2f110,0c64676d-6b2b-4bfa-b6d8-6707fce2f110,
abdfda,18d8bf0c-ae8f-4331-acf2-dd2418abdfda,
ba1c71,1bf1de8d-3abb-451e-a79a-da061fba1c71,
fd9d19,2212ecb4-eaa4-4934-bcf1-6f53b3fd9d19,
3a1d06,2aa3b11f-d099-40e3-9b6b-ab79eb3a1d06,
1e399e,336f0c39-43a9-4ef4-80fd-d2ab141e399e,
6a92b2,3d627e73-6af7-455c-8891-2a893d6a92b2,
5a1df5,3e860dc5-2bb1-4f08-b8c5-6aa88f5a1df5,
20bf9e,41a1544d-ceb9-4f4c-be91-05465620bf9e,
8cb329,422257ed-673c-4609-8c92-6755ab8cb329,
75c50e,4225e8ca-0303-40ee-9730-73f90f75c50e,
47730b,49244ae1-af21-465f-a58e-a15db447730b,
610228,5700b1de-21a4-48b1-87ef-696bae610228,
04f494,77a38fe5-5007-43c6-b8d4-8b4e0e04f494,
19640a,782b25d8-930e-4df2-bf20-22cc6f19640a,
1dd816,8743c519-288a-4806-9e9f-97bd061dd816,
b560d3,8b3f23cb-36ac-4f4b-87d4-674284b560d3,
fdf745,8de35ee4-6310-44fd-b656-06726ffdf745,
8cfd87,8ebe606e-b760-46ba-8874-c72ee08cfd87,
c3c37a,98d0e77e-5aa3-4319-b96f-14f27ac3c37a,
a3641e,990beeef-ff75-4db3-b41e-2a0746a3641e,
b1a659,9ed06889-9c68-4040-9c04-a9604fb1a659,
52a01d,9f3824b4-cd45-406b-b438-d620a652a01d,
7c5231,a6033c6b-293c-41b5-9814-f958be7c5231,
4a40d3,a9be78ce-b17a-4bf6-aacd-ebd2824a40d3,
3fd15e,ad4cad7e-998c-4435-a21e-742e9d3fd15e,
b8a267,b7dcd70b-cd64-4c64-a067-96bdaeb8a267,
9ca50f,bc1ea1ce-1804-48f9-b4b9-8f3c4a9ca50f,
086bdb,d8f5fbe6-5810-4da3-833e-284e87086bdb,
f142c9,e0760a1c-5a7e-4894-9702-2eae8df142c9,
697e18,e248e880-ae41-4158-8d42-86d321697e18,
261856,eb6b302e-b39e-4551-9e58-f2c90f261856,
d4025f,ed52659d-4d9f-4c2d-be02-0cf046d4025f,
c47d05,ef6d5471-32b1-44fb-a1e0-c6ed6ec47d05,
73c520,4ba326df-a8af-4a47-b890-70118473c520,
65886b,61361135-b55e-46aa-8d25-c0e1bc65886b,
666877,775602f3-bba0-4ac3-9a1a-2856df666877,
fb4173,7fb2a003-bf63-45e4-ae3d-8555fcfb4173,
1cc7fe,8c7df97e-333f-48b2-91d2-56b9ad1cc7fe,
c64e91,9afdfdb8-4be8-48a2-8d2a-091f50c64e91,
0636f0,a311a317-2070-433c-8529-3e9d6d0636f0,
28f046,add1d51c-0d96-44c5-bb3b-be820628f046,
2f6542,e707bf48-bd9a-44dc-9aa6-ee8c372f6542,
b3acd8,fcdb8af4-865d-4674-a40f-42061db3acd8,
171157,2e41ced6-3413-419e-b52e-da98c0171157,
134174,4e153fe5-6d5c-4a71-ab15-d5ca46134174,
697402,78062587-c7db-4de9-abe4-7976cc697402,
d0327d,d4eb502c-4dd9-4494-9397-945285d0327d,
fd3f90,051f5c14-c228-425a-aa83-ddb5cdfd3f90,
df5e31,0feb0121-b608-4717-8248-7a068edf5e31,
02c55a,1fb12ed8-1845-4f1e-abf2-10a5d802c55a,
1a89b8,2af4afc9-b7ec-42e2-b6c7-c238f91a89b8,
f8b051,2af89394-b7f8-4779-9b33-859fc3f8b051,
d13a9b,2bca9ea8-af2a-442b-9b9b-828c69d13a9b,
917870,33cce857-a6bd-4de6-b1e5-b07289917870,
c27c97,494fbb9c-b1fc-4372-bcdc-43061dc27c97,
16587d,49ea9269-ff6d-475e-80d6-f1812e16587d,
28e21a,4b239eb4-3776-44bd-88de-9aa6fe28e21a,
581cca,58c52be5-c57b-4c32-bc2e-387c2c581cca,
c38b10,5daa14d0-3528-4064-beea-608e12c38b10,
3acc9d,646ff410-e34d-40d7-b30a-90c1313acc9d,
d10f09,70465550-e200-4d13-ba43-2bafdbd10f09,
c40e76,7bcae2af-eef3-4e34-bb72-dc7880c40e76,
dfe92c,8025ff69-0874-4216-b96c-a87f53dfe92c,
f45b96,844141f3-4b6c-4371-bedb-a595e6f45b96,
3a573f,8fc1135f-0bd1-41e6-8dd1-5a970e3a573f,
2a220c,c0cfe54a-19dc-474d-9d89-2e6a8c2a220c,
733c08,c241eb67-b68e-4d6f-9780-c3ddbd733c08,
a5b31e,e0f2b7a6-1763-48e7-9a51-5b7b98a5b31e,
aed092,e859892e-b6ff-4caf-a05c-c2eeb2aed092,
11e0e7,2b8c3f43-c912-4c34-9229-e396d911e0e7,
4d8509,5776f390-09f9-4d56-afdb-bc79984d8509,
c67159,5dac24f7-c625-426a-a3a3-f597c1c67159,
0af6a5,6af11ec0-05bf-4ee5-8c58-2973410af6a5,
f460ea,78bbfa55-898e-4e27-8b87-17a3d1f460ea,
268c5b,84aa20aa-ddfe-4455-aa08-f2c00f268c5b,
c12870,a81931a6-08a3-463c-b82e-98c5cec12870,
7abc91,b5a0cadc-49f8-404c-a5cb-7ade2b7abc91,
a5323e,bca485a7-8554-441d-a6b4-2427f2a5323e,
64f4c9,c6717d32-7cc4-4a5a-9779-7d4d2564f4c9,
551bc0,dfd96dea-2164-4cbd-99e1-ca5e7f551bc0,
bde48a,ec7110cd-cd47-456c-96ef-f15bd7bde48a,
b90f4c,ec732435-10d9-495d-a7fa-24fa53b90f4c,
d78dbe,ecc589c4-8473-431a-9bfc-84aae4d78dbe,
589cb0,efa38286-9f9f-4735-81d6-e35abf589cb0,
9e0411,f019c634-24c0-4299-bd58-55f2319e0411,
e16c93,f2437138-f113-49f7-9a6a-3eea51e16c93,
1f6f57,f4116ed0-2fb5-4936-9172-321c581f6f57,
b9af06,f4abe4e5-c73a-4d21-bfa1-15c585b9af06,
83b545,f579437a-bc18-4356-9c0c-be866583b545,
8763b3,34a5f89a-c242-4c93-b688-2737a88763b3,
bec4c2,64b0005c-dfbf-44ff-83f7-98c8f9bec4c2,
a0376b,74830dbf-293f-4275-9b7d-a78430a0376b,
ae2934,7a7a9ec8-4189-4c7e-85ff-e5a737ae2934,
7a7edc,a591c60b-61a3-4b9a-aff2-253cd17a7edc,
734749,ac62025d-5f55-4aa7-8163-4e7100734749,
25c84f,c5efac68-48b7-4a66-88e1-10bd9925c84f,
8d4a55,cd662011-7dc5-4fdd-bf6a-a2bf158d4a55,
1f4882,f2c93c9d-06a5-40d3-a1ce-7a06e71f4882,
9c122b,01ca2db4-5259-439c-85d4-65f33d9c122b,
f75704,08f44933-9c4a-4e67-970c-249248f75704,
68620a,0efcf5b9-67c2-488a-ad37-f739d168620a,
8fe623,100946ae-cd10-4443-a92f-2b9c918fe623,
2177f2,1704ede1-4ca7-42e5-8623-e5e5bf2177f2,
a1e55d,17ed1740-a6c4-4103-90c9-15adaaa1e55d,
c791e2,1aca847c-1039-48d2-bf0d-98add2c791e2,
01ce4a,1cdd702c-4c11-4758-b649-6901b501ce4a,
45aba9,2ca649ce-c3ca-4837-8b31-d100a745aba9,
774440,37eddbb1-75be-47fc-aa17-83165c774440,
498921,52a4f89d-6b60-41f7-ac59-c10818498921,
e41c54,52f8e87c-e593-4f9f-ab50-c131f5e41c54,
273e0b,7115fe15-e8a4-4a4e-ad9f-ddf2ee273e0b,
eb2f01,73244c64-857d-4969-9eed-0196dbeb2f01,
e3ab85,7559be6b-6f61-494f-af2a-c2b0bbe3ab85,
4569fe,7ab53529-89c1-44d3-86a7-2758304569fe,
1a08d8,89b3f56f-1158-444a-a725-5a0f951a08d8,
a99037,93cd2aee-f4ea-4235-b149-d80381a99037,
ca19ac,969c5042-5a10-4a2f-9a06-7e3ae3ca19ac,
166339,98165a25-3bce-4b0a-90c1-f570b2166339,
dece3a,9da2a4fa-2e52-4258-bfa3-6fbd0bdece3a,
034300,a7cbb90d-5a50-4c86-8284-b330d9034300,
b01d61,a8aa1f22-6b38-4ea7-a35e-a68f68b01d61,
d69c3a,b6f6c6ee-22ea-42d3-b632-6cc03bd69c3a,
3ecf0c,c003bef4-cc25-4f17-9aa1-2786f93ecf0c,
e62c4d,d780a1d5-6c44-4554-baa0-2decf6e62c4d,
53f77a,daee0bb8-53ad-47e5-948b-f9a15a53f77a,
b8fb7c,e18949ea-fea0-4f22-b9af-0c718fb8fb7c,
04608c,eb124e35-d995-46e6-9235-26c84d04608c,
408567,f2f7196a-dc20-476f-84c4-cc9820408567,
97b36e,f3bf2366-8e5a-49a5-beea-74226997b36e,
63d846,fb2f6a9c-8c7a-4d94-af12-fcc79763d846,
a887c3,09aaeafc-0414-47f5-8ea3-491f18a887c3,
9fee6e,53ba7c9c-f996-43a1-8f2d-6f19e69fee6e,
328ac2,648956d1-66ce-4989-ace3-d6c008328ac2,
b3f78e,788406d0-2171-49c9-9d6a-ba031ab3f78e,
6f420d,a5c80d80-20d0-4c46-b846-01e71d6f420d,
883178,b0027f2b-8c9b-4d3d-ac32-4e8eb3883178,
e4f797,b2f2c7d4-c940-4462-93f1-cc3642e4f797,
a3b2fb,d4bc526e-c648-414e-96be-551072a3b2fb,
0a4bb3,dfb6be33-0f1b-432b-9bbe-8216e60a4bb3,
82abec,e2fe6617-7b64-4681-8f02-3474db82abec,
a2b1d7,e7d93e0d-9588-4b4c-b2d1-85dad3a2b1d7,
546def,0585c340-d85f-4ca0-8f2a-7f7e81546def,
3f2313,08e541eb-22d7-425b-a531-97f4ce3f2313,
460937,0923a122-c18c-4aff-860c-7b1941460937,
0e734a,1360996c-3da2-42ca-9b75-5f616b0e734a,
96362f,275dd26e-cc4f-4f93-8beb-c8dc8696362f,
4f446e,3b0ebb92-9fd3-49dc-9c61-86aca94f446e,
850bd5,481b9f7a-ba11-45f4-940f-8262ad850bd5,
54e803,4efa53af-447d-4b23-866f-030d4d54e803,
69bbd0,556c3e1c-28e9-40bd-b7f8-94d71e69bbd0,
a261f7,5a9df168-5abe-418a-90e6-25a888a261f7,
814a22,5baa7a11-007b-4e0a-9a21-0bdd9d814a22,
7641c4,6135669d-dd6d-4aea-89ae-6739657641c4,
4a1121,6d289a6c-e72b-452c-9d60-aaa6ba4a1121,
45a4cd,6e86feb0-2edb-4953-8e4e-df24d445a4cd,
3177f7,884156c0-0151-40d8-bb9a-cc85a43177f7,
43323a,8f719247-da4a-4cc5-bcd0-c49ea543323a,
1a1ebb,a008a44a-97a6-4c6c-8bf5-b1f1781a1ebb,
9a2d39,ad1959a1-179c-48a8-84e4-1aec339a2d39,
a5faad,e82bce30-3939-4be5-a62c-4df916a5faad,
98adda,e8ab116d-a766-4c67-8e48-a7e12f98adda,
cc3df2,eae8b60b-dcc7-40cd-b567-819f05cc3df2,
65e749,ec8bae97-b6e4-4693-888f-81089265e749,
02a9a2,0a6d6946-ae3e-4749-b30a-31171f02a9a2,
09dd25,117245ff-f480-4591-a631-cc8fe509dd25,
bbe0de,1d114bfe-26c2-4347-980f-66adecbbe0de,
1da7af,22bc09ad-d0f8-45b1-8161-8dfe461da7af,
874933,29558355-b3ce-4cae-a6f2-eb109c874933,
7bc99a,2f3f0829-2e2c-45f8-a4a1-d131427bc99a,
faf1f5,304b9f10-0640-4909-8aa2-f1c065faf1f5,
25b42a,4512726a-d7b9-4c80-aa24-0673b525b42a,
84755b,6a8352ab-5938-4591-8052-0fdb1f84755b,
43ade0,6bedb5cb-4dc2-4713-942e-c90a8543ade0,
0bed2b,7cc54072-aa92-4baa-b79a-788aff0bed2b,
fb49af,80d81411-6a56-4843-b956-cb821afb49af,
88aab3,9555a112-f00a-4fee-b1e1-7c59eb88aab3,
a22222,9e225307-65d0-4023-a9c4-b0688ca22222,
584492,9ee900f8-4d87-49a4-8c38-714c24584492,
cba377,ade91c88-65d3-4b4a-968e-92ed7ecba377,
95d8ae,bf4a1abb-0cd6-4728-8ae5-92b50995d8ae,
d6ad5d,d34ee246-1720-46f7-a9d7-6611fcd6ad5d,
d08bcf,d8a32e58-634c-408d-a2b2-86cab8d08bcf,
8821fd,e19c29c8-dfd4-4ec3-81ac-e7720d8821fd,
96efb9,e7f40827-f09d-4386-86cb-f84f5296efb9,
c7afa6,eabf65a6-ac7f-4611-89a8-95c502c7afa6,
a97bbd,044f057c-56b4-4d54-b779-9ec1d8a97bbd,
3c0fae,1d146f9c-4405-41a3-b2be-a219773c0fae,
ee8e4f,2edacab2-ecaa-473a-9792-c3bd62ee8e4f,
0126aa,41d2643b-17d0-4359-b738-56fa180126aa,
748060,43c70f47-3162-4172-a889-1c3d5c748060,
6946e8,4b3d25b3-6c46-40a4-b6a1-6312d86946e8,
d71d14,59e71c9c-c2bc-49a9-b0f3-33e42ed71d14,
db53f3,61aa1c80-8d81-4270-a777-ec311adb53f3,
eb1e6a,671b567c-631a-4b55-bad5-39ec8aeb1e6a,
0f26dd,87698aa5-8d30-40cc-9b81-ee17db0f26dd,
21abaa,877ec89f-ca53-4d80-8f99-c27ee721abaa,
400590,9b29c60b-7216-4f1d-b15e-b50df9400590,
c90d80,c46b29e4-2e64-48e0-8951-382a50c90d80,
723955,cf144c02-4ec9-4672-a989-191d18723955,
89d496,d12835c0-31c4-44b6-9155-6ca37f89d496,
82497d,d168e0b9-905c-40b7-8e15-17293682497d,
1878d1,d7e2cd20-b78b-4555-a8aa-904d681878d1,
97a9fa,d832d95c-62b0-4d86-9900-221f7697a9fa,
e9e826,e8480566-e100-4eaa-97cf-c59a93e9e826,
486ce1,6c328488-a91c-4b5d-a68d-ebfe32486ce1,
22903a,85215e50-4fc7-46e9-9698-6aede322903a,
c358ad,8ee6bb23-9c4c-46f6-803a-c499fcc358ad,
d5bb74,b104e795-2f88-4551-abaa-a9abf3d5bb74,
e3b17c,c10a8de7-0c72-42b4-aa6b-7c6849e3b17c,
77625b,c9a25350-c669-4ced-9212-eac9a277625b,
d738d9,ddcd6115-a13d-4d09-8db8-36355cd738d9,
24870a,e1bd7d35-1e62-457a-8cee-21dfdc24870a,
55b1be,ef07d99d-11f3-4c59-8222-940d3d55b1be,
e746ef,fbcc8583-3790-4149-87f3-7e877de746ef,
a3df7f,05256302-cc97-455c-bbcc-37713aa3df7f,
4e2cb7,2b08d489-5fdd-49d2-abc8-a08a1a4e2cb7,
084ee9,3623f04c-ebd5-4bc1-a7bf-69ca4c084ee9,
6caf1f,399dab07-d541-4b2a-9b4b-7365dd6caf1f,
63a82c,4cc5627c-b630-49a3-8005-d32ea763a82c,
80f74f,51465d30-1f8f-40e3-bc33-73b54a80f74f,
65f82e,5de9b2e1-3be7-4dbb-9c7d-09b3d965f82e,
031a99,71a8ea22-d169-47f6-b304-b33c05031a99,
8584c3,7838bd77-fcd5-4ed5-9461-182e9e8584c3,
2ed2f4,8d1a1db5-fdf9-4b1e-a36a-378ee02ed2f4,
34fdda,9143ab09-242e-4849-bbc6-6daf4534fdda,
e01aba,b8503879-4911-48b4-b60f-0767d4e01aba,
d663d0,c8431bc6-55aa-4659-b10b-d1d67cd663d0,
bd93de,d235d336-5df1-42e0-a706-51c375bd93de,
ece6da,f8133200-b9a4-4abc-af75-f7e708ece6da,
72bd52,0379c57d-e031-4c65-841e-3a636f72bd52,
